"client_id","first_name","last_name","gender","age","email","city","address","postal_code","country","citizenship","document_type","document_number","registration_date","last_seen"
d4f57a73-faca-491a-adcf-3c7887188b2b,Galo,Morante,M,32,galo.morante34@example.com,Las Piedras,Av. Rivera 1044,"42701",Uruguay,Uruguay,CI,"1554840-7",2024-06-28 00:00:00.000,2025-07-29 00:00:00.000
"5f4749ea-2cdb-4831-ac6e-6521fb130556",Eutropio,Fuertes,M,51,eutropio.fuertes45@example.com,Maldonado,Av. Rivera 7705,"76207",Uruguay,Uruguay,CI,"7659586-1",2025-09-05 00:00:00.000,2025-09-05 00:00:00.000
"548ccf48-ff4a-4557-8507-7b052b60725b",Gastón,Vidal,M,24,gastón.vidal57@example.com,Melo,Rambla República 7408,"33276",Uruguay,Uruguay,CI,"8962169-9",2023-11-18 00:00:00.000,2025-01-20 00:00:00.000
cc234c50-903c-4d38-a4cf-36418e83cd28,Cándida,Ferrera,F,18,cándida.ferrera30@example.com,Rivera,Av. Italia 1580,"47364",Uruguay,Uruguay,CI,"1460542-6",2024-08-04 00:00:00.000,2025-02-15 00:00:00.000
"83a4bdf6-7ae5-4e30-bd99-44d74797a134",Emigdio,Esparza,M,27,emigdio.esparza38@example.com,Las Piedras,Av. Italia 3487,"45269",Uruguay,Uruguay,CI,"7870390-8",2023-07-17 00:00:00.000,2023-07-28 00:00:00.000
"39034710-e5f0-476b-8539-afb41e2568c7",Griselda,Bustos,F,30,griselda.bustos26@example.com,Paysandú,Rambla República 238,"39329",Uruguay,Uruguay,CI,"5234408-9",2023-01-21 00:00:00.000,2025-01-06 00:00:00.000
"4c13d01d-cbad-4112-abf8-4a61faee3197",Gertrudis,Mínguez,F,31,gertrudis.mínguez58@example.com,Maldonado,Gral. Flores 4228,"38601",España,España,Doc. Extranjero,QY3ODSX4,2023-07-17 00:00:00.000,2025-02-19 00:00:00.000
e95e5bb3-cde3-40f1-b3fc-2525bda3dda7,Ximena,Trillo,F,33,ximena.trillo97@example.com,Salto,Gral. Flores 1145,"54077",Uruguay,Uruguay,CI,"5638619-5",2023-05-02 00:00:00.000,2024-12-20 00:00:00.000
caa32c32-2deb-4cb7-808c-a31f861b686a,Elvira,Reyes,F,25,elvira.reyes34@example.com,Paysandú,Rambla República 4037,"17441",Brasil,Brasil,Doc. Extranjero,"22VXYZX9",2023-06-21 00:00:00.000,2024-06-04 00:00:00.000
"40b4396e-3e1e-4c04-9aed-b0add2d9caca",Ruth,Valdés,F,34,ruth.valdés59@example.com,Montevideo,Rambla República 9472,"34892",Uruguay,Uruguay,CI,"6757387-3",2024-06-21 00:00:00.000,2024-09-04 00:00:00.000
"73662bca-decc-4bc3-8560-dd27482ba15d",Rita,Pablo,F,37,rita.pablo74@example.com,Rivera,Av. Rivera 2885,"96194",Uruguay,Uruguay,CI,"4038955-4",2023-07-21 00:00:00.000,2023-10-27 00:00:00.000
f646abfe-b66c-46dc-86df-ceeac7c563fb,Juan Pablo,Baquero,M,25,juan pablo.baquero43@example.com,Mercedes,Av. Rivera 3099,"99091",Uruguay,Uruguay,CI,"6630978-1",2023-04-24 00:00:00.000,2025-05-04 00:00:00.000
"2f663f4c-e955-4065-86e7-e29df7e7c86a",David,Camps,M,55,david.camps49@example.com,Tacuarembó,Av. Rivera 5528,"58717",Uruguay,Uruguay,CI,"5371458-9",2025-01-27 00:00:00.000,2025-04-11 00:00:00.000
"2216b564-36f0-454c-b2b7-ae8592afdbd8",Gabino,Ocaña,M,46,gabino.ocaña70@example.com,Montevideo,Av. Rivera 9661,"86062",Uruguay,Uruguay,CI,"2194801-7",2024-04-20 00:00:00.000,2025-08-15 00:00:00.000
"6d64204d-9603-42ad-b065-b88eb8323f3f",Marisa,Matas,F,18,marisa.matas77@example.com,Rivera,Gral. Flores 985,"29762",Uruguay,Uruguay,CI,"3304606-3",2024-06-19 00:00:00.000,2025-04-02 00:00:00.000
da2e0576-e07b-439e-99ed-cf22803c66d3,María Belén,Machado,F,54,maría belén.machado28@example.com,Maldonado,Av. Rivera 3054,"20592",Uruguay,Uruguay,CI,"9180249-5",2025-04-30 00:00:00.000,2025-06-13 00:00:00.000
d6cf952e-a75b-43aa-8c86-79b5f36c847d,Leandra,Casado,F,49,leandra.casado91@example.com,Montevideo,Av. 18 de Julio 7506,"45851",Uruguay,Uruguay,CI,"4512853-2",2025-04-26 00:00:00.000,2025-06-12 00:00:00.000
"8677e606-de01-4150-aaf4-2fe2b3944ce0",Teodora,Pelayo,F,22,teodora.pelayo21@example.com,Paysandú,Rambla República 7205,"93032",Uruguay,Uruguay,CI,"8204299-6",2023-02-17 00:00:00.000,2024-10-07 00:00:00.000
"69d65554-fde2-4eb2-8798-0b0faaf01733",Brígida,Galván,F,28,brígida.galván10@example.com,Montevideo,Rambla República 3367,"58903",Uruguay,Uruguay,CI,"1236174-5",2025-05-05 00:00:00.000,2025-05-21 00:00:00.000
"4a93c4bc-07be-41e2-81bb-50fd03617891",Curro,Poza,M,31,curro.poza96@example.com,Montevideo,Av. Italia 4176,"39657",Uruguay,Uruguay,CI,"6777230-4",2023-10-07 00:00:00.000,2023-10-22 00:00:00.000
dfb166af-4199-4032-b0fa-5cf81f44e3f0,Alba,Ibáñez,F,45,alba.ibáñez74@example.com,Rivera,Bulevar Artigas 1169,"15992",Uruguay,Uruguay,CI,"6003003-4",2023-06-05 00:00:00.000,2025-08-05 00:00:00.000
"590f17a4-9a8a-41c6-8a37-046d85b2b626",Virginia,Vega,F,33,virginia.vega97@example.com,Paysandú,Camino Maldonado 8131,"57087",Uruguay,Uruguay,CI,"4161264-2",2024-11-11 00:00:00.000,2024-11-12 00:00:00.000
d9e50803-60ec-4aae-8678-c3391ce18d5c,Jose Ramón,Arnaiz,M,60,jose ramón.arnaiz38@example.com,Paysandú,Bulevar Artigas 459,"87292",Uruguay,Uruguay,CI,"9466346-2",2025-01-17 00:00:00.000,2025-05-21 00:00:00.000
bb219357-8ddb-4db0-ad58-540159b65bd6,Curro,Torrents,M,23,curro.torrents58@example.com,Rivera,Av. Rivera 8861,"91675",Uruguay,Uruguay,CI,"1815153-9",2024-04-06 00:00:00.000,2024-06-16 00:00:00.000
ddaa91ee-b8c8-4d6d-a030-57f322ff50ec,Pascual,Osuna,M,18,pascual.osuna16@example.com,Salto,Gral. Flores 7379,"59840",Uruguay,Uruguay,CI,"3073581-8",2023-04-14 00:00:00.000,2025-03-24 00:00:00.000
"925848ee-5a87-41d2-a975-a438881ac451",Gastón,Castilla,M,18,gastón.castilla36@example.com,Montevideo,Camino Maldonado 6995,"96725",USA,USA,Doc. Extranjero,DSWZP6SW,2024-04-04 00:00:00.000,2024-10-16 00:00:00.000
"7e4ff36e-17fd-4090-b773-704ea52e2a47",Jordi,Gárate,M,18,jordi.gárate73@example.com,Las Piedras,Rambla República 3372,"44471",Uruguay,Uruguay,CI,"9776935-3",2025-02-18 00:00:00.000,2025-05-25 00:00:00.000
"6e32a74b-d60b-4497-b55b-679bbeb37e58",Isa,Doménech,F,38,isa.doménech30@example.com,Montevideo,Rambla República 8232,"37222",Uruguay,Uruguay,CI,"9064202-5",2023-09-09 00:00:00.000,2023-10-14 00:00:00.000
"98276daf-08ae-4695-9e61-145b1c9ded29",Rico,Verdejo,M,39,rico.verdejo95@example.com,Salto,Av. 18 de Julio 9506,"97690",Uruguay,Uruguay,CI,"9289690-2",2023-02-15 00:00:00.000,2024-09-24 00:00:00.000
e9aacdb8-54e7-44f9-bf90-cd369ed9bff0,Loreto,Noriega,M,40,loreto.noriega42@example.com,Las Piedras,Gral. Flores 4950,"44619",Uruguay,Uruguay,CI,"8789281-0",2023-11-29 00:00:00.000,2025-05-22 00:00:00.000
"0d4e01ae-f315-4e65-9d38-d7d2e655aee4",Efraín,Torrent,M,21,efraín.torrent47@example.com,Maldonado,Av. Rivera 5223,"65836",Uruguay,Uruguay,CI,"2944497-1",2025-07-26 00:00:00.000,2025-08-07 00:00:00.000
"322b380c-19ac-407c-9034-bd4f71ea9abf",Toño,Cantero,M,50,toño.cantero94@example.com,Paysandú,Camino Maldonado 5957,"67372",USA,USA,Doc. Extranjero,"8J0NMEOQ",2024-02-23 00:00:00.000,2025-05-23 00:00:00.000
"3533327a-5180-467f-a584-10c940a35981",Montserrat,Montoya,F,43,montserrat.montoya93@example.com,Paysandú,Av. 18 de Julio 2271,"17686",Uruguay,Uruguay,CI,"3674211-1",2023-05-17 00:00:00.000,2024-09-07 00:00:00.000
b01aef8d-ebed-47d3-b842-b01ddda8cc3c,Guadalupe,Cobos,F,43,guadalupe.cobos33@example.com,Tacuarembó,Av. Rivera 5975,"90131",Uruguay,Uruguay,CI,"1483456-2",2023-02-16 00:00:00.000,2023-07-08 00:00:00.000
"8b84e497-d285-454f-806c-9da19c1ccbd6",Rico,Andreu,M,41,rico.andreu62@example.com,Melo,Av. 18 de Julio 1137,"44290",Uruguay,Uruguay,CI,"6272037-0",2024-12-16 00:00:00.000,2025-05-01 00:00:00.000
"17832e4c-35c3-4d04-b3c2-c2a04b3dcbd7",Eulalia,Coloma,F,42,eulalia.coloma76@example.com,Mercedes,Av. Italia 1660,"66734",Uruguay,Uruguay,CI,"5170429-7",2024-02-27 00:00:00.000,2025-06-02 00:00:00.000
b658a846-f9fb-484e-a3b7-e907793c5551,Octavio,Viana,M,41,octavio.viana81@example.com,Montevideo,Av. 18 de Julio 2671,"76265",Uruguay,Uruguay,CI,"8873361-7",2024-08-06 00:00:00.000,2024-09-21 00:00:00.000
"842c82ef-5d54-48ae-ac9e-870cb488d3cd",Vilma,Cifuentes,F,51,vilma.cifuentes51@example.com,Las Piedras,Camino Maldonado 4657,"16599",Uruguay,Uruguay,CI,"9504862-3",2024-09-13 00:00:00.000,2025-01-14 00:00:00.000
b982911d-1bf2-4115-aeb1-851cc8c509fa,Clementina,Patiño,F,32,clementina.patiño40@example.com,Salto,Gral. Flores 7377,"85108",Uruguay,Uruguay,CI,"8517846-1",2023-12-11 00:00:00.000,2025-04-09 00:00:00.000
dcc40da2-0661-49e8-b652-4b0191126bfc,Nereida,Benito,F,38,nereida.benito25@example.com,Melo,Av. Italia 391,"23453",Uruguay,Uruguay,CI,"7768594-6",2023-05-12 00:00:00.000,2024-12-17 00:00:00.000
ddf07658-ae03-40f8-ba96-443a6d52039a,Julio César,Manuel,M,23,julio césar.manuel87@example.com,Rivera,Rambla República 9313,"37112",Uruguay,Uruguay,CI,"8653898-5",2024-11-13 00:00:00.000,2025-04-25 00:00:00.000
c65fef0c-0f8c-47fb-acf5-8a9f450406e8,Ariel,Río,M,32,ariel.río68@example.com,Maldonado,Rambla República 9929,"72014",Uruguay,Uruguay,CI,"7095071-7",2025-07-07 00:00:00.000,2025-08-14 00:00:00.000
"896f00ea-c7c5-4007-b82a-7dd082e88567",Dionisio,Alcolea,M,39,dionisio.alcolea10@example.com,Maldonado,Camino Maldonado 4883,"81786",Uruguay,Uruguay,CI,"9757456-5",2023-11-24 00:00:00.000,2024-11-20 00:00:00.000
"2f009a0a-5b77-44b4-b9aa-eff71ebc845f",Salomón,Uribe,M,38,salomón.uribe31@example.com,Melo,Bulevar Artigas 6804,"24019",Uruguay,Uruguay,CI,"5266266-9",2023-12-16 00:00:00.000,2024-05-30 00:00:00.000
"9e52b0f4-8462-40e8-95ef-ff78f0dbde51",Angelino,Saavedra,M,50,angelino.saavedra60@example.com,Las Piedras,Gral. Flores 3222,"54293",Uruguay,Uruguay,CI,"2808009-6",2025-07-07 00:00:00.000,2025-08-26 00:00:00.000
"5aaa1ed0-c297-4094-867d-961e1c6d70b5",Silvia,Pacheco,F,24,silvia.pacheco68@example.com,Mercedes,Bulevar Artigas 8272,"10568",Uruguay,Uruguay,CI,"9898037-0",2023-03-22 00:00:00.000,2025-01-23 00:00:00.000
"4d5e0f5d-50ad-4404-849c-a4a078948bfc",Úrsula,Carvajal,F,35,úrsula.carvajal75@example.com,Paysandú,Av. Italia 9579,"32760",Uruguay,Uruguay,CI,"3153888-1",2024-06-10 00:00:00.000,2024-10-21 00:00:00.000
"83af56b6-b3a3-4781-9dfd-b0c05c7819ab",Pascuala,Sáenz,F,47,pascuala.sáenz63@example.com,Las Piedras,Camino Maldonado 6618,"54939",Uruguay,Uruguay,CI,"5935413-7",2023-08-30 00:00:00.000,2023-10-06 00:00:00.000
b0861bfd-08c9-4291-a408-a1dda87c82c8,Filomena,Gilabert,F,27,filomena.gilabert87@example.com,Mercedes,Camino Maldonado 9075,"51144",Uruguay,Uruguay,CI,"4646403-3",2025-08-19 00:00:00.000,2025-08-25 00:00:00.000
a6e6c911-9f18-41a5-a705-beb77452b6c2,Encarnita,Villaverde,F,40,encarnita.villaverde96@example.com,Paysandú,Av. Italia 3013,"76046",Uruguay,Uruguay,CI,"6408662-1",2023-06-03 00:00:00.000,2024-06-20 00:00:00.000
e4a4e96f-b7e3-40a0-b51b-d5a1ef52bca9,Inés,Anaya,F,56,inés.anaya96@example.com,Mercedes,Camino Maldonado 7020,"11673",Uruguay,Uruguay,CI,"9769953-1",2023-01-20 00:00:00.000,2023-02-21 00:00:00.000
da1ec7bc-3be9-480f-993e-2933a8078726,Ramiro,Montes,M,36,ramiro.montes16@example.com,Montevideo,Bulevar Artigas 4474,"31094",Uruguay,Uruguay,CI,"5808610-4",2025-09-06 00:00:00.000,2025-09-06 00:00:00.000
"30d38cf2-ec7b-407c-a97e-9e0ab474905b",Mamen,Arribas,F,32,mamen.arribas36@example.com,Mercedes,Av. 18 de Julio 5976,"69322",España,España,Doc. Extranjero,D5050UI2,2025-06-07 00:00:00.000,2025-08-27 00:00:00.000
"782c010d-a62a-4799-b910-202e5f62be58",Pelayo,Tejedor,M,26,pelayo.tejedor58@example.com,Tacuarembó,Gral. Flores 5222,"82368",Uruguay,Uruguay,CI,"1902651-0",2023-02-22 00:00:00.000,2025-05-18 00:00:00.000
edeaf555-f5a1-4364-bee8-51fc1b4d5917,Teodoro,Escudero,M,39,teodoro.escudero89@example.com,Melo,Av. Rivera 3795,"93071",Uruguay,Uruguay,CI,"7169672-9",2025-06-11 00:00:00.000,2025-07-09 00:00:00.000
"7b57c5bb-4675-4147-b915-44933c90cbdf",Cecilio,Castelló,M,45,cecilio.castelló47@example.com,Melo,Bulevar Artigas 1320,"34507",Uruguay,Uruguay,CI,"3915798-8",2025-05-07 00:00:00.000,2025-08-01 00:00:00.000
efb6c0ca-fc96-487f-a352-64170a20f89d,Leonardo,Vendrell,M,18,leonardo.vendrell64@example.com,Rivera,Rambla República 4429,"27048",Uruguay,Uruguay,CI,"3699938-9",2024-03-20 00:00:00.000,2024-06-27 00:00:00.000
f3e2859c-58e8-4712-9291-d59cb724b737,Luisa,Araujo,F,26,luisa.araujo69@example.com,Paysandú,Av. 18 de Julio 2618,"52287",Uruguay,Uruguay,CI,"1853212-9",2024-03-18 00:00:00.000,2024-12-13 00:00:00.000
"891277d4-cb86-48a8-99a7-06d47e4c0729",Nieves,Lobo,F,31,nieves.lobo83@example.com,Mercedes,Camino Maldonado 1294,"51662",Uruguay,Uruguay,CI,"9814666-3",2023-12-13 00:00:00.000,2025-03-27 00:00:00.000
a306c6e9-b5d7-408d-99bf-6a79f228974d,Jesús,Pujol,M,34,jesús.pujol63@example.com,Mercedes,Rambla República 6709,"22051",Francia,Francia,Doc. Extranjero,M5XLK8WR,2024-04-12 00:00:00.000,2025-03-20 00:00:00.000
e871465f-c9e2-45ca-9708-bcfc0d2d9f79,Nacio,Cerdá,M,45,nacio.cerdá95@example.com,Maldonado,Gral. Flores 4037,"94182",Uruguay,Uruguay,CI,"5090740-0",2024-12-22 00:00:00.000,2025-03-10 00:00:00.000
a4e02859-4e8a-4ae9-935d-7f84970da1e5,Rosalinda,Espada,F,29,rosalinda.espada24@example.com,Tacuarembó,Camino Maldonado 8951,"47070",Uruguay,Uruguay,CI,"1414493-8",2025-07-10 00:00:00.000,2025-08-18 00:00:00.000
b83d3f67-740f-4aa2-8d4d-04200e18bd27,Piedad,Martinez,F,18,piedad.martinez15@example.com,Rivera,Av. Italia 3254,"51984",Uruguay,Uruguay,CI,"9621722-1",2023-08-07 00:00:00.000,2024-07-29 00:00:00.000
"76f20cc6-474c-45a6-bd77-3c69969ae5ec",Telmo,Pera,M,37,telmo.pera90@example.com,Salto,Bulevar Artigas 3592,"99837",Uruguay,Uruguay,CI,"8117053-1",2024-04-27 00:00:00.000,2024-08-12 00:00:00.000
d620f2aa-1603-4710-b79f-510c80c10805,Felix,Gascón,M,33,felix.gascón97@example.com,Paysandú,Av. 18 de Julio 7623,"53478",Uruguay,Uruguay,CI,"1635626-1",2024-03-01 00:00:00.000,2025-04-07 00:00:00.000
"2f94e0bd-a3ca-45ef-a43b-2af584ca722f",Asdrubal,Ángel,M,35,asdrubal.ángel42@example.com,Mercedes,Av. 18 de Julio 9520,"39837",Francia,Francia,Doc. Extranjero,"6OQOLOEA",2025-07-23 00:00:00.000,2025-07-31 00:00:00.000
e5094258-bec3-441b-bf77-9aa3c26f7ec0,Nando,Cervantes,M,29,nando.cervantes99@example.com,Salto,Camino Maldonado 8338,"23911",Uruguay,Uruguay,CI,"5862651-4",2025-09-05 00:00:00.000,2025-09-05 00:00:00.000
"8b47df28-98b8-42eb-808f-f936721c8dbc",Noemí,Ayuso,F,42,noemí.ayuso66@example.com,Tacuarembó,Gral. Flores 604,"72126",Uruguay,Uruguay,CI,"3622672-8",2025-07-19 00:00:00.000,2025-08-19 00:00:00.000
"0e340df4-8301-4ab9-9cad-5684bc8b8f66",Rosalva,Olmedo,F,31,rosalva.olmedo79@example.com,Rivera,Av. Italia 2460,"49066",Uruguay,Uruguay,CI,"7260091-0",2023-06-12 00:00:00.000,2024-05-18 00:00:00.000
"4c0daddb-2073-430e-ab40-1bcca92effa9",Felix,Olmo,M,22,felix.olmo15@example.com,Montevideo,Rambla República 9875,"61653",Uruguay,Uruguay,CI,"2428191-4",2025-09-05 00:00:00.000,2025-09-05 00:00:00.000
"9bc4bd2c-18f4-4cd5-8918-e469edcad8f1",Saturnino,Escribano,M,65,saturnino.escribano62@example.com,Mercedes,Bulevar Artigas 2737,"34116",Uruguay,Uruguay,CI,"4704207-9",2025-08-26 00:00:00.000,2025-08-28 00:00:00.000
"51cb7152-c058-4555-b248-44d09f326cd8",Adelardo,Riba,M,18,adelardo.riba33@example.com,Montevideo,Av. Rivera 9092,"70458",Uruguay,Uruguay,CI,"2227162-4",2025-07-04 00:00:00.000,2025-09-06 00:00:00.000
ca0fbff5-e66d-444b-b3bb-0d7aa09eb427,Mónica,Martorell,F,28,mónica.martorell22@example.com,Las Piedras,Av. Italia 9612,"73857",Francia,Francia,Doc. Extranjero,"8MYIKCGR",2023-06-19 00:00:00.000,2025-06-30 00:00:00.000
f7c8e5c4-58d1-4c3e-828c-1f214d5c29a0,Gil,Ureña,M,18,gil.ureña82@example.com,Maldonado,Av. Rivera 5282,"66139",Uruguay,Uruguay,CI,"3829301-0",2023-11-17 00:00:00.000,2024-04-27 00:00:00.000
e026bcfb-cbb3-4edb-abfc-cdf32a55afdb,Ciro,Ramos,M,41,ciro.ramos92@example.com,Tacuarembó,Camino Maldonado 5989,"27603",Uruguay,Uruguay,CI,"6562703-7",2023-06-12 00:00:00.000,2024-02-02 00:00:00.000
"79a61a33-e217-47e7-b564-d386ee2a7762",María José,Jove,F,45,maría josé.jove49@example.com,Melo,Rambla República 1883,"33038",Uruguay,Uruguay,CI,"2375290-4",2023-06-21 00:00:00.000,2024-02-05 00:00:00.000
d4c2ec07-a16d-403f-926b-d091b8fd9c43,Rosa,Arranz,F,30,rosa.arranz90@example.com,Salto,Av. Italia 1335,"12441",Uruguay,Uruguay,CI,"9509040-0",2023-08-27 00:00:00.000,2024-05-23 00:00:00.000
"11207eab-c5d9-4a39-bab0-5191fe093c43",Toño,Piquer,M,18,toño.piquer14@example.com,Mercedes,Camino Maldonado 9004,"80736",Uruguay,Uruguay,CI,"8920589-2",2024-09-19 00:00:00.000,2025-05-17 00:00:00.000
"903055f9-1de8-4474-80b6-caecbfae66ef",Bonifacio,Torrent,M,28,bonifacio.torrent85@example.com,Rivera,Bulevar Artigas 7713,"75683",Uruguay,Uruguay,CI,"9563292-1",2024-07-20 00:00:00.000,2024-10-10 00:00:00.000
"085d0cf7-128a-482b-aa09-19af7d42537d",Cándido,Blanch,M,46,cándido.blanch94@example.com,Las Piedras,Av. Rivera 2817,"77388",USA,USA,Doc. Extranjero,FFUU5F07,2024-04-19 00:00:00.000,2024-08-15 00:00:00.000
fbae3fde-4b13-4061-b771-c7991f9cb36a,Paulina,Maldonado,F,56,paulina.maldonado39@example.com,Salto,Camino Maldonado 6152,"40673",Brasil,Brasil,Doc. Extranjero,BH6NQQB9,2023-05-11 00:00:00.000,2023-07-27 00:00:00.000
"6d6e4651-f574-41f5-9d9b-daf82b696c56",Dionisia,Rico,F,24,dionisia.rico43@example.com,Mercedes,Rambla República 2948,"59369",Uruguay,Uruguay,CI,"7350486-5",2023-12-27 00:00:00.000,2025-01-25 00:00:00.000
"80def555-8892-46ac-b1ae-87d5dbe9c35e",Josefa,Pelayo,F,35,josefa.pelayo58@example.com,Las Piedras,Rambla República 6749,"56255",Uruguay,Uruguay,CI,"6788681-7",2025-06-12 00:00:00.000,2025-07-01 00:00:00.000
baaddf39-b010-4e95-bad4-8230863764b6,Eustaquio,Rosales,M,28,eustaquio.rosales66@example.com,Paysandú,Bulevar Artigas 1363,"77441",España,España,Doc. Extranjero,XHGNZEI3,2024-08-23 00:00:00.000,2025-04-15 00:00:00.000
c51a2c42-8b24-46aa-b590-135673041f41,Martirio,Torrent,F,59,martirio.torrent96@example.com,Melo,Gral. Flores 3552,"87436",Uruguay,Uruguay,CI,"3705263-6",2025-06-13 00:00:00.000,2025-06-20 00:00:00.000
"4c9015b8-46d0-4a38-ae6f-d468c3b6db30",Fabio,Flores,M,32,fabio.flores26@example.com,Paysandú,Bulevar Artigas 8499,"15136",Uruguay,Uruguay,CI,"3463987-0",2024-04-23 00:00:00.000,2024-09-25 00:00:00.000
ed0c0ec7-b1e4-414c-8adb-15ba6db4d190,Xavier,Pombo,M,18,xavier.pombo76@example.com,Tacuarembó,Rambla República 9334,"93574",Uruguay,Uruguay,CI,"1312392-4",2024-07-04 00:00:00.000,2025-03-23 00:00:00.000
d36f3310-6020-4b89-9b87-3ede9a7b86b3,Primitiva,Barreda,F,18,primitiva.barreda87@example.com,Melo,Av. Rivera 7991,"32356",Uruguay,Uruguay,CI,"4680314-6",2025-07-03 00:00:00.000,2025-08-31 00:00:00.000
"813e12b7-b562-49c9-b7f7-136e4b7c2cba",Rodrigo,Arellano,M,45,rodrigo.arellano89@example.com,Mercedes,Camino Maldonado 2847,"99861",Uruguay,Uruguay,CI,"6749069-7",2024-10-19 00:00:00.000,2024-12-08 00:00:00.000
"5ace318f-2612-4bc9-bc9b-62365f686095",Narciso,Castillo,M,27,narciso.castillo58@example.com,Tacuarembó,Bulevar Artigas 1878,"12170",Uruguay,Uruguay,CI,"4394845-8",2023-01-16 00:00:00.000,2024-12-08 00:00:00.000
e0aabd9d-aff0-409d-b682-b10efe3826b6,Abel,Cervantes,M,18,abel.cervantes87@example.com,Salto,Bulevar Artigas 7896,"90576",Uruguay,Uruguay,CI,"1654924-8",2025-07-07 00:00:00.000,2025-08-08 00:00:00.000
"4481a780-0fae-4f64-8154-f76c6095afd5",Teodoro,Gallardo,M,45,teodoro.gallardo71@example.com,Paysandú,Rambla República 8935,"10157",Uruguay,Uruguay,CI,"8239315-8",2023-07-07 00:00:00.000,2023-08-06 00:00:00.000
"2476d448-8742-48b4-90e4-bcfffb06e3fd",Urbano,Verdejo,M,52,urbano.verdejo99@example.com,Mercedes,Gral. Flores 3859,"73192",Uruguay,Uruguay,CI,"7396087-5",2024-06-25 00:00:00.000,2025-02-07 00:00:00.000
"631915cf-054f-4da4-b162-6b673bb7f289",Verónica,Agustí,F,26,verónica.agustí27@example.com,Rivera,Gral. Flores 3909,"20986",Uruguay,Uruguay,CI,"5752426-9",2024-01-23 00:00:00.000,2025-03-28 00:00:00.000
a5eb671c-d09b-460e-8d20-5a64052caa3e,Carlota,Sotelo,F,22,carlota.sotelo34@example.com,Montevideo,Av. Italia 216,"85757",Uruguay,Uruguay,CI,"9766777-1",2025-04-13 00:00:00.000,2025-08-22 00:00:00.000
b2a621a3-c607-42ab-9937-de614c573164,Paloma,Ángel,F,44,paloma.ángel93@example.com,Las Piedras,Av. Italia 5275,"63588",Uruguay,Uruguay,CI,"7077878-1",2024-05-27 00:00:00.000,2025-08-19 00:00:00.000
"0dc93549-d638-4488-8874-d16f8fc894c0",Elvira,Fabregat,F,64,elvira.fabregat43@example.com,Mercedes,Gral. Flores 9351,"57925",Uruguay,Uruguay,CI,"5623138-6",2023-01-16 00:00:00.000,2023-08-03 00:00:00.000
"1a0990c9-9284-4f14-8b6a-178447d2f60e",Olga,Briones,F,30,olga.briones32@example.com,Maldonado,Rambla República 9191,"73407",Brasil,Brasil,Doc. Extranjero,JLMZ04X0,2023-02-28 00:00:00.000,2023-12-14 00:00:00.000
d9063396-8acd-4945-a891-c938b557c6d7,Eric,Abella,M,47,eric.abella37@example.com,Mercedes,Gral. Flores 5644,"82165",Uruguay,Uruguay,CI,"1873301-2",2023-08-02 00:00:00.000,2024-08-03 00:00:00.000
cf45500c-dd4e-477d-9351-ab08f47fa2a5,Rico,Manjón,M,41,rico.manjón28@example.com,Melo,Rambla República 7233,"21552",Uruguay,Uruguay,CI,"2075091-4",2024-07-22 00:00:00.000,2024-11-25 00:00:00.000
d3f1f41e-8e40-49ce-a644-f3225071a30e,Nicanor,Cánovas,M,18,nicanor.cánovas87@example.com,Montevideo,Av. Italia 6396,"62513",Uruguay,Uruguay,CI,"9741022-4",2024-11-05 00:00:00.000,2025-01-06 00:00:00.000
b573ad85-ce06-4e89-9b1c-95d305b4b7ae,Sandalio,Daza,M,18,sandalio.daza91@example.com,Melo,Gral. Flores 275,"36438",Uruguay,Uruguay,CI,"9693169-4",2024-10-04 00:00:00.000,2025-08-03 00:00:00.000
"0b34cbad-c667-4bc5-8c94-a37e7fc90b8e",Celso,Sobrino,M,35,celso.sobrino88@example.com,Paysandú,Av. Italia 690,"57151",Uruguay,Uruguay,CI,"5014060-0",2024-02-22 00:00:00.000,2024-10-21 00:00:00.000
f58d0da7-6f3b-4d46-b113-c226e67f6d5e,Primitiva,Clavero,F,18,primitiva.clavero61@example.com,Maldonado,Av. Italia 6574,"63143",Uruguay,Uruguay,CI,"4360650-8",2025-03-02 00:00:00.000,2025-03-08 00:00:00.000
"6d87755e-4634-4d00-870f-632e566babed",Pablo,Paredes,M,45,pablo.paredes80@example.com,Rivera,Av. Italia 9260,"86406",Uruguay,Uruguay,CI,"6840069-5",2024-11-30 00:00:00.000,2025-01-05 00:00:00.000
daef620b-15c6-4d4e-b651-6dce4443554a,Benjamín,Peral,M,53,benjamín.peral68@example.com,Tacuarembó,Rambla República 176,"44223",Brasil,Brasil,Doc. Extranjero,GSUSMESJ,2024-12-30 00:00:00.000,2025-08-17 00:00:00.000
"66ab93b0-eb5d-4f39-8e85-53dd68857053",Emiliana,Vilar,F,18,emiliana.vilar58@example.com,Melo,Av. Rivera 4085,"54520",Uruguay,Uruguay,CI,"8698199-7",2024-05-27 00:00:00.000,2024-07-20 00:00:00.000
e36fca05-73d0-4d5b-b7f7-e4d1abf8fe6e,Eva María,Alsina,F,25,eva maría.alsina24@example.com,Rivera,Av. 18 de Julio 6369,"93055",Uruguay,Uruguay,CI,"4697401-3",2024-05-06 00:00:00.000,2024-09-02 00:00:00.000
